"Gene","log2FC","padj","contrast","pathway_id","pathway_name"
"K07B1.4",1.11560873270185,0.000493943728777993,"N2: Treated vs Untreated","cel00561","Glycerolipid metabolism"
"K07B1.4",1.11560873270185,0.000493943728777993,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"K06A4.5",-2.51180130122825,5.29662090340087e-12,"N2: Treated vs Untreated","cel00380","Tryptophan metabolism"
"K06A4.5",-2.51180130122825,5.29662090340087e-12,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"K06A4.5",-2.51180130122825,5.29662090340087e-12,"N2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"C12D8.5",-1.37825825874581,0.0244556784496006,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"C12D8.5",-1.37825825874581,0.0244556784496006,"N2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"Y32F6A.4",-1.86749099347364,1.6054135802823e-17,"N2: Treated vs Untreated","cel04082","Neuroactive ligand signaling"
"Y32F6A.2",2.56745800759594,0.0226683330986744,"N2: Treated vs Untreated","cel04082","Neuroactive ligand signaling"
"Y32F6B.3",1.82220064440184,2.02077589129317e-27,"N2: Treated vs Untreated","cel04144","Endocytosis"
"Y32F6B.3",1.82220064440184,2.02077589129317e-27,"N2: Treated vs Untreated","cel04517","IgSF CAM signaling"
"Y32F6B.3",1.82220064440184,2.02077589129317e-27,"N2: Treated vs Untreated","cel04518","Integrin signaling"
"Y32F6B.3",1.82220064440184,2.02077589129317e-27,"N2: Treated vs Untreated","cel04519","Cadherin signaling"
"Y32F6B.3",1.82220064440184,2.02077589129317e-27,"N2: Treated vs Untreated","cel05100","Bacterial invasion of epithelial cells"
"H19N07.2",1.1230088485514,0.00131828935359978,"N2: Treated vs Untreated","cel03083","Polycomb repressive complex"
"H19N07.2",1.1230088485514,0.00131828935359978,"N2: Treated vs Untreated","cel04068","FoxO signaling pathway"
"D2023.2",1.00886901402283,0.000109102640823596,"N2: Treated vs Untreated","cel00020","Citrate cycle (TCA cycle)"
"D2023.2",1.00886901402283,0.000109102640823596,"N2: Treated vs Untreated","cel00620","Pyruvate metabolism"
"D2023.2",1.00886901402283,0.000109102640823596,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"D2023.2",1.00886901402283,0.000109102640823596,"N2: Treated vs Untreated","cel01200","Carbon metabolism"
"D2023.2",1.00886901402283,0.000109102640823596,"N2: Treated vs Untreated","cel01230","Biosynthesis of amino acids"
"R13H4.4",1.0221497899768,0.0157238753744245,"N2: Treated vs Untreated","cel04519","Cadherin signaling"
"R13H4.4",1.0221497899768,0.0157238753744245,"N2: Treated vs Untreated","cel05100","Bacterial invasion of epithelial cells"
"C52E4.1",-3.73989391517982,2.38903740095018e-106,"N2: Treated vs Untreated","cel04140","Autophagy - animal"
"C52E4.1",-3.73989391517982,2.38903740095018e-106,"N2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"F57F5.1",-2.19835449096898,8.4114913879827e-52,"N2: Treated vs Untreated","cel04140","Autophagy - animal"
"F57F5.1",-2.19835449096898,8.4114913879827e-52,"N2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"R07B7.5",-1.19522323173057,7.7487112074915e-06,"N2: Treated vs Untreated","cel00380","Tryptophan metabolism"
"R07B7.5",-1.19522323173057,7.7487112074915e-06,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"R07B7.5",-1.19522323173057,7.7487112074915e-06,"N2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"R07B7.11",-1.7340923215478,1.05454945489527e-31,"N2: Treated vs Untreated","cel00603","Glycosphingolipid biosynthesis - globo and isoglobo series"
"R07B7.11",-1.7340923215478,1.05454945489527e-31,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"R07B7.11",-1.7340923215478,1.05454945489527e-31,"N2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"T04H1.4",1.20812200314784,0.000666271303143814,"N2: Treated vs Untreated","cel03440","Homologous recombination"
"T04H1.4",1.20812200314784,0.000666271303143814,"N2: Treated vs Untreated","cel03450","Non-homologous end-joining"
"T04H1.9",2.26033721220403,1.35854472085788e-16,"N2: Treated vs Untreated","cel04145","Phagosome"
"T04H1.9",2.26033721220403,1.35854472085788e-16,"N2: Treated vs Untreated","cel04517","IgSF CAM signaling"
"T04H1.9",2.26033721220403,1.35854472085788e-16,"N2: Treated vs Untreated","cel04814","Motor proteins"
"T28H10.3",1.36309139729599,1.50130730060121e-15,"N2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"ZC443.5",3.19307434528172,5.50819353735395e-114,"N2: Treated vs Untreated","cel00040","Pentose and glucuronate interconversions"
"ZC443.5",3.19307434528172,5.50819353735395e-114,"N2: Treated vs Untreated","cel00053","Ascorbate and aldarate metabolism"
"ZC443.5",3.19307434528172,5.50819353735395e-114,"N2: Treated vs Untreated","cel00830","Retinol metabolism"
"ZC443.5",3.19307434528172,5.50819353735395e-114,"N2: Treated vs Untreated","cel00860","Porphyrin metabolism"
"ZC443.5",3.19307434528172,5.50819353735395e-114,"N2: Treated vs Untreated","cel00980","Metabolism of xenobiotics by cytochrome P450"
"ZC443.5",3.19307434528172,5.50819353735395e-114,"N2: Treated vs Untreated","cel00982","Drug metabolism - cytochrome P450"
"ZC443.5",3.19307434528172,5.50819353735395e-114,"N2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"ZC443.5",3.19307434528172,5.50819353735395e-114,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"ZC443.5",3.19307434528172,5.50819353735395e-114,"N2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"F54F3.3",-6.23540092839089,2.57474202960795e-20,"N2: Treated vs Untreated","cel00100","Steroid biosynthesis"
"F54F3.3",-6.23540092839089,2.57474202960795e-20,"N2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"F54F3.3",-6.23540092839089,2.57474202960795e-20,"N2: Treated vs Untreated","cel04148","Efferocytosis"
"W07G4.4",1.2688737382373,0.000114269210554745,"N2: Treated vs Untreated","cel00480","Glutathione metabolism"
"W07G4.4",1.2688737382373,0.000114269210554745,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"C50B6.7",-3.50295161507528,6.17381527126545e-31,"N2: Treated vs Untreated","cel00500","Starch and sucrose metabolism"
"C50B6.7",-3.50295161507528,6.17381527126545e-31,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"F32H5.1",-1.62419648599518,3.3832827758701e-09,"N2: Treated vs Untreated","cel04140","Autophagy - animal"
"F32H5.1",-1.62419648599518,3.3832827758701e-09,"N2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"F25H9.6",1.16448556906798,1.70880121562724e-06,"N2: Treated vs Untreated","cel00770","Pantothenate and CoA biosynthesis"
"F25H9.6",1.16448556906798,1.70880121562724e-06,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"F25H9.6",1.16448556906798,1.70880121562724e-06,"N2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"F53F4.5",2.4675280424275,8.35244451280852e-80,"N2: Treated vs Untreated","cel00430","Taurine and hypotaurine metabolism"
"F53F4.5",2.4675280424275,8.35244451280852e-80,"N2: Treated vs Untreated","cel00982","Drug metabolism - cytochrome P450"
"F53F4.5",2.4675280424275,8.35244451280852e-80,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"F53C11.7",1.25299875304407,0.00699097783482266,"N2: Treated vs Untreated","cel03083","Polycomb repressive complex"
"T22G5.5",1.41709674428806,1.57724353972804e-06,"N2: Treated vs Untreated","cel00600","Sphingolipid metabolism"
"T22G5.5",1.41709674428806,1.57724353972804e-06,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"T22G5.5",1.41709674428806,1.57724353972804e-06,"N2: Treated vs Untreated","cel04382","Cornified envelope formation"
"F14D7.6",-1.32612143099218,0.000891457050392314,"N2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"C47E8.5",1.14465863931604,1.75884973719362e-12,"N2: Treated vs Untreated","cel04141","Protein processing in endoplasmic reticulum"
"Y50E8A.16",4.21510990637085,7.69594505257707e-48,"N2: Treated vs Untreated","cel02010","ABC transporters"
"Y50E8A.16",4.21510990637085,7.69594505257707e-48,"N2: Treated vs Untreated","cel04142","Lysosome biogenesis"
"F28F8.2",3.11699311856718,1.31788735436528e-69,"N2: Treated vs Untreated","cel00061","Fatty acid biosynthesis"
"F28F8.2",3.11699311856718,1.31788735436528e-69,"N2: Treated vs Untreated","cel00071","Fatty acid degradation"
"F28F8.2",3.11699311856718,1.31788735436528e-69,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"F28F8.2",3.11699311856718,1.31788735436528e-69,"N2: Treated vs Untreated","cel01212","Fatty acid metabolism"
"F28F8.2",3.11699311856718,1.31788735436528e-69,"N2: Treated vs Untreated","cel04146","Peroxisome"
"F35E8.8",4.73589576993527,2.7431513637153e-45,"N2: Treated vs Untreated","cel00480","Glutathione metabolism"
"F35E8.8",4.73589576993527,2.7431513637153e-45,"N2: Treated vs Untreated","cel00980","Metabolism of xenobiotics by cytochrome P450"
"F35E8.8",4.73589576993527,2.7431513637153e-45,"N2: Treated vs Untreated","cel00982","Drug metabolism - cytochrome P450"
"F35E8.8",4.73589576993527,2.7431513637153e-45,"N2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"F35E8.8",4.73589576993527,2.7431513637153e-45,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"F35E8.8",4.73589576993527,2.7431513637153e-45,"N2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"F44G3.6",1.49824127574556,3.0610894260241e-17,"N2: Treated vs Untreated","cel03083","Polycomb repressive complex"
"F44G3.6",1.49824127574556,3.0610894260241e-17,"N2: Treated vs Untreated","cel04120","Ubiquitin mediated proteolysis"
"F44G3.6",1.49824127574556,3.0610894260241e-17,"N2: Treated vs Untreated","cel04141","Protein processing in endoplasmic reticulum"
"F44G3.6",1.49824127574556,3.0610894260241e-17,"N2: Treated vs Untreated","cel04310","Wnt signaling pathway"
"F44G3.6",1.49824127574556,3.0610894260241e-17,"N2: Treated vs Untreated","cel04350","TGF-beta signaling pathway"
"F13A7.10",1.61315095487482,0.0196648019003614,"N2: Treated vs Untreated","cel00480","Glutathione metabolism"
"F13A7.10",1.61315095487482,0.0196648019003614,"N2: Treated vs Untreated","cel00980","Metabolism of xenobiotics by cytochrome P450"
"F13A7.10",1.61315095487482,0.0196648019003614,"N2: Treated vs Untreated","cel00982","Drug metabolism - cytochrome P450"
"F13A7.10",1.61315095487482,0.0196648019003614,"N2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"F13A7.10",1.61315095487482,0.0196648019003614,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"F13A7.10",1.61315095487482,0.0196648019003614,"N2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"T20B3.1",-2.08519312423418,1.41663250888395e-32,"N2: Treated vs Untreated","cel04146","Peroxisome"
"W06D12.3",-2.30828328428903,1.07455951051587e-11,"N2: Treated vs Untreated","cel01040","Biosynthesis of unsaturated fatty acids"
"W06D12.3",-2.30828328428903,1.07455951051587e-11,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"W06D12.3",-2.30828328428903,1.07455951051587e-11,"N2: Treated vs Untreated","cel01212","Fatty acid metabolism"
"W06D12.3",-2.30828328428903,1.07455951051587e-11,"N2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"C47A10.1",1.32860358809494,9.69461924274945e-07,"N2: Treated vs Untreated","cel02010","ABC transporters"
"C47A10.5",-2.07821915643591,4.42187903716502e-11,"N2: Treated vs Untreated","cel00250","Alanine, aspartate and glutamate metabolism"
"C47A10.5",-2.07821915643591,4.42187903716502e-11,"N2: Treated vs Untreated","cel00470","D-Amino acid metabolism"
"C47A10.5",-2.07821915643591,4.42187903716502e-11,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"C47A10.5",-2.07821915643591,4.42187903716502e-11,"N2: Treated vs Untreated","cel04146","Peroxisome"
"Y60A3A.18",-1.26163371859128,6.80077126887116e-10,"N2: Treated vs Untreated","cel03083","Polycomb repressive complex"
"Y60A3A.18",-1.26163371859128,6.80077126887116e-10,"N2: Treated vs Untreated","cel04120","Ubiquitin mediated proteolysis"
"Y60A3A.18",-1.26163371859128,6.80077126887116e-10,"N2: Treated vs Untreated","cel04141","Protein processing in endoplasmic reticulum"
"Y60A3A.18",-1.26163371859128,6.80077126887116e-10,"N2: Treated vs Untreated","cel04310","Wnt signaling pathway"
"Y60A3A.18",-1.26163371859128,6.80077126887116e-10,"N2: Treated vs Untreated","cel04350","TGF-beta signaling pathway"
"F38A6.1",1.69185869336846,2.13883013129501e-08,"N2: Treated vs Untreated","cel04212","Longevity regulating pathway - worm"
"F38A6.1",1.69185869336846,2.13883013129501e-08,"N2: Treated vs Untreated","cel04213","Longevity regulating pathway - multiple species"
"T03D8.6",1.53214081691661,1.48693429853803e-34,"N2: Treated vs Untreated","cel00430","Taurine and hypotaurine metabolism"
"T03D8.6",1.53214081691661,1.48693429853803e-34,"N2: Treated vs Untreated","cel00480","Glutathione metabolism"
"T03D8.6",1.53214081691661,1.48693429853803e-34,"N2: Treated vs Untreated","cel00590","Arachidonic acid metabolism"
"T03D8.6",1.53214081691661,1.48693429853803e-34,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"F57C12.4",2.84317243249591,7.29812717504218e-41,"N2: Treated vs Untreated","cel02010","ABC transporters"
"F57C12.4",2.84317243249591,7.29812717504218e-41,"N2: Treated vs Untreated","cel04977","Vitamin digestion and absorption"
"F57C12.4",2.84317243249591,7.29812717504218e-41,"N2: Treated vs Untreated","cel04981","Folate transport and metabolism"
"F57C12.5",1.16565879404747,0.000493542270845945,"N2: Treated vs Untreated","cel02010","ABC transporters"
"F57C12.5",1.16565879404747,0.000493542270845945,"N2: Treated vs Untreated","cel04977","Vitamin digestion and absorption"
"F57C12.5",1.16565879404747,0.000493542270845945,"N2: Treated vs Untreated","cel04981","Folate transport and metabolism"
"T04G9.5",-1.25494567414221,2.93505892500926e-12,"N2: Treated vs Untreated","cel04141","Protein processing in endoplasmic reticulum"
"D1005.3",3.23761061708514,1.76939227843124e-06,"N2: Treated vs Untreated","cel04361","Axon regeneration"
"D1005.1",1.05056252576165,0.00296852715450495,"N2: Treated vs Untreated","cel00020","Citrate cycle (TCA cycle)"
"D1005.1",1.05056252576165,0.00296852715450495,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"T24C12.3",-2.07067262151124,4.47261244908161e-12,"N2: Treated vs Untreated","cel00240","Pyrimidine metabolism"
"T24C12.3",-2.07067262151124,4.47261244908161e-12,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"T10H10.3",1.05281436805594,4.04623619590697e-06,"N2: Treated vs Untreated","cel04392","Hippo signaling pathway - multiple species"
"T10H10.3",1.05281436805594,4.04623619590697e-06,"N2: Treated vs Untreated","cel04519","Cadherin signaling"
"C15C7.7",-1.09768955351305,3.5195550261824e-06,"N2: Treated vs Untreated","cel00514","Other types of O-glycan biosynthesis"
"C04F6.3",1.18058263212518,0.00182015120702184,"N2: Treated vs Untreated","cel00520","Amino sugar and nucleotide sugar metabolism"
"C04F6.3",1.18058263212518,0.00182015120702184,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"C12D12.2",-1.08306731403806,2.19893826718233e-10,"N2: Treated vs Untreated","cel04082","Neuroactive ligand signaling"
"C52B9.7",2.1006195760078,3.12583608543632e-19,"N2: Treated vs Untreated","cel00565","Ether lipid metabolism"
"C52B9.7",2.1006195760078,3.12583608543632e-19,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"C25F6.3",-2.24759713898371,1.51835631594617e-29,"N2: Treated vs Untreated","cel00240","Pyrimidine metabolism"
"C25F6.3",-2.24759713898371,1.51835631594617e-29,"N2: Treated vs Untreated","cel00410","beta-Alanine metabolism"
"C25F6.3",-2.24759713898371,1.51835631594617e-29,"N2: Treated vs Untreated","cel00770","Pantothenate and CoA biosynthesis"
"C25F6.3",-2.24759713898371,1.51835631594617e-29,"N2: Treated vs Untreated","cel00983","Drug metabolism - other enzymes"
"C25F6.3",-2.24759713898371,1.51835631594617e-29,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"T22B7.3",1.02252838160261,7.41330966394156e-10,"N2: Treated vs Untreated","cel00220","Arginine biosynthesis"
"T22B7.3",1.02252838160261,7.41330966394156e-10,"N2: Treated vs Untreated","cel00330","Arginine and proline metabolism"
"T22B7.3",1.02252838160261,7.41330966394156e-10,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"C09B8.4",4.92688509801626,1.83254407120427e-06,"N2: Treated vs Untreated","cel04350","TGF-beta signaling pathway"
"C15H9.7",-1.20759059405307,1.61624507656876e-08,"N2: Treated vs Untreated","cel00380","Tryptophan metabolism"
"C15H9.7",-1.20759059405307,1.61624507656876e-08,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"C15H9.7",-1.20759059405307,1.61624507656876e-08,"N2: Treated vs Untreated","cel01240","Biosynthesis of cofactors"
"C15H9.8",-1.47006192164674,1.19828792068784e-09,"N2: Treated vs Untreated","cel04146","Peroxisome"
"C15B12.1",-1.90496236670397,4.04452858358642e-08,"N2: Treated vs Untreated","cel00260","Glycine, serine and threonine metabolism"
"C15B12.1",-1.90496236670397,4.04452858358642e-08,"N2: Treated vs Untreated","cel00310","Lysine degradation"
"C15B12.1",-1.90496236670397,4.04452858358642e-08,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"C15B12.1",-1.90496236670397,4.04452858358642e-08,"N2: Treated vs Untreated","cel04146","Peroxisome"
"F38B6.4",-1.67448094318266,2.77028037874014e-10,"N2: Treated vs Untreated","cel00230","Purine metabolism"
"F38B6.4",-1.67448094318266,2.77028037874014e-10,"N2: Treated vs Untreated","cel00670","One carbon pool by folate"
"F38B6.4",-1.67448094318266,2.77028037874014e-10,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"M03A8.2",2.0211331611417,2.86572774929234e-10,"N2: Treated vs Untreated","cel04136","Autophagy - other"
"M03A8.2",2.0211331611417,2.86572774929234e-10,"N2: Treated vs Untreated","cel04140","Autophagy - animal"
"K03A1.5",-1.04091090057549,0.00209269843077388,"N2: Treated vs Untreated","cel00280","Valine, leucine and isoleucine degradation"
"K03A1.5",-1.04091090057549,0.00209269843077388,"N2: Treated vs Untreated","cel00650","Butanoate metabolism"
"K03A1.5",-1.04091090057549,0.00209269843077388,"N2: Treated vs Untreated","cel01100","Metabolic pathways"
"K08A8.1",2.12059546655846,6.46017442200837e-26,"N2: Treated vs Untreated","cel04141","Protein processing in endoplasmic reticulum"
